0.027523
0.029406
0.029357
0.030603
0.033678
0.037379
0.039888
0.042246
0.043644
0.04471
0.048402
0.050809
0.051825
0.053638
0.056334
0.0576
0.060427
0.06178
0.064213
0.068004
0.072594
0.076331
0.080461
0.08423
0.087683
0.086589
0.092116
0.095514
0.09698
0.101718
0.104779
0.104412
0.105347
0.107894
