4.470303
4.734335
4.826502
4.981746
4.79081
5.032075
5.052481
5.056624
4.94959
5.154055
5.160474
5.160474
5.193368
5.401093
5.540345
5.743346
6.013005
6.400414
6.620659
6.725011
6.637999
6.744059
7.055923
7.368125
7.207006
7.06805
7.396588
7.697297
7.954296
8.10547
7.974804
8.164851
7.843721
7.999103
